date,hour,slug,yes_token,no_token,utc_time
2025-07-28,6pm,bitcoin-up-or-down-july-28-6pm-et,102974195189934329771440897865278359720763720884875769629245522830681839312065,110326314959297779178412475494906466840928633248492551058093391473572810071299,2025-07-28T22:00:00Z
2025-07-28,7pm,bitcoin-up-or-down-july-28-7pm-et,23190047117175731699746880236797590766135315279660661077919798021463977515236,27430606040318870186766416923679021133131205328139750934739048544892221970734,2025-07-28T23:00:00Z
2025-07-28,8pm,bitcoin-up-or-down-july-28-8pm-et,13175326585082004818209604754820642942625980826964392286143759489833188196077,94500150109555495706377590027331656462671158298897743483285085081443500832150,2025-07-29T00:00:00Z
2025-07-28,9pm,bitcoin-up-or-down-july-28-9pm-et,80321951588538040190373373031036909234736072796129748491539399882243949582256,63692895707255066141164754953471708869717053512647761076631802750422314152924,2025-07-29T01:00:00Z
2025-07-28,10pm,bitcoin-up-or-down-july-28-10pm-et,60837856659623993696895492133922368051470800656603915507578882216405370712544,112845773275342703445008846234812274261596354166088580680550916963716540855879,2025-07-29T02:00:00Z
2025-07-28,11pm,bitcoin-up-or-down-july-28-11pm-et,82046342931666702908358828052780455156723565815947192924023148417552456314326,27348843092379925943035865863303210716457690437668579865897568192417517036830,2025-07-29T03:00:00Z
2025-07-29,12am,bitcoin-up-or-down-july-29-12am-et,52217148456912775317052135887176063519660362932233662181867020596721901781841,70413318288957835408068697550744808005328980244593305858513911558624897829732,2025-07-29T04:00:00Z
2025-07-29,1am,bitcoin-up-or-down-july-29-1am-et,4363304697791297463765206500657587268406991582055827585470862141339691160363,41833097183549430097478615246783394160155229379727785255271527677357466941112,2025-07-29T05:00:00Z
2025-07-29,2am,bitcoin-up-or-down-july-29-2am-et,48636255663154965043474745418171329900421672693301871123643780300137883922641,50773456173733230083234824140438075965469753388384160035169577104172759329125,2025-07-29T06:00:00Z
2025-07-29,3am,bitcoin-up-or-down-july-29-3am-et,12314218879352026957588285858379028737105355940272253931826948781913197030341,58507951262930002025900392804983019082140167944261999189365639348321046787675,2025-07-29T07:00:00Z
2025-07-29,4am,bitcoin-up-or-down-july-29-4am-et,98768273943971686982540454876833533820219144072223006251600891195962125298024,4895685046684067706914627270066054135158439390103244551815847250158293956307,2025-07-29T08:00:00Z
2025-07-29,5am,bitcoin-up-or-down-july-29-5am-et,44660556041839236139154597215262977638830451797707765548853228674883557348884,5774790696060983171123156446629803518735894667973132131364735146087905162780,2025-07-29T09:00:00Z
2025-07-29,6am,bitcoin-up-or-down-july-29-6am-et,21178953453104573452610388604614802625048771995768479213575690238938558882760,24047417675352420761449766384518197639470415623749246920199112774651081380633,2025-07-29T10:00:00Z
2025-07-29,7am,bitcoin-up-or-down-july-29-7am-et,110971798853131599492855377471493204401671675071993855790926094945620824726551,88234321156550287422360401139529963330418151367706658993417788343673606691560,2025-07-29T11:00:00Z
2025-07-29,8am,bitcoin-up-or-down-july-29-8am-et,10768130844990461669571480352750484638746322980977842812427438932413983167519,40692479471463571560936210686336443241406704246242844471585250174279620644077,2025-07-29T12:00:00Z
2025-07-29,9am,bitcoin-up-or-down-july-29-9am-et,26954282746591915713795467171327885504946233536550696869756871003698025879432,7007335971214302454754417022365654067415131016774569801238733849341156210172,2025-07-29T13:00:00Z
2025-07-29,10am,bitcoin-up-or-down-july-29-10am-et,31524921414144959100328356141111281860676054081450245260721985108709336633156,106324172013188129726878141956426131681595431227313160848310557475675425066230,2025-07-29T14:00:00Z
2025-07-29,11am,bitcoin-up-or-down-july-29-11am-et,45444093410274150863003498071195397567604990458693109126121465682634715201282,2972934258733747399313229230777678444538656884106579930397277204736449901694,2025-07-29T15:00:00Z
2025-07-29,12pm,bitcoin-up-or-down-july-29-12pm-et,3591451340826603428948550240582156040461280388950433346202091212691736058692,75174040345883813495254216819910792288933496811222078643852030446366979140504,2025-07-29T16:00:00Z
2025-07-29,1pm,bitcoin-up-or-down-july-29-1pm-et,2026595325790965094232016247370515133632556911129977692400421684503288882664,80761011470745089641947362634004268893088655011409907861008716899530783950990,2025-07-29T17:00:00Z
2025-07-29,2pm,bitcoin-up-or-down-july-29-2pm-et,20010290407869994632176348464918146620803593950997401851800046225248158459754,90475457321295627233800793380446556798796967326195138168573550328431474256968,2025-07-29T18:00:00Z
2025-07-29,3pm,bitcoin-up-or-down-july-29-3pm-et,16286327789270208040051902553829034557074620931291033049980906642064247547098,45872083961156542704591101647264081061936148760386916629749618127697145083643,2025-07-29T19:00:00Z
2025-07-29,4pm,bitcoin-up-or-down-july-29-4pm-et,26592723835383074073355573142423852308091890573688876040193733843484441029526,39019385835041017082301069598215186350185005511401033712380274700312907892725,2025-07-29T20:00:00Z
2025-07-29,5pm,bitcoin-up-or-down-july-29-5pm-et,54373533567788397379572646058489760755956027096947309661680761974404762488933,67408075900031363464695240307700220465640840777011131701169346337855098860189,2025-07-29T21:00:00Z
2025-07-29,6pm,bitcoin-up-or-down-july-29-6pm-et,71739516232467776685432419946565450910387901672822152366701621880408717570286,74545172890620548090118590692588753264807150454477691865518546878364846715864,2025-07-29T22:00:00Z
2025-07-29,7pm,bitcoin-up-or-down-july-29-7pm-et,50567378937077837524587778753510577775465699803652363679816943169272039141104,93859269228751126624404583731960038606864266013580167352326840681648941279449,2025-07-29T23:00:00Z
2025-07-29,8pm,bitcoin-up-or-down-july-29-8pm-et,9597452610322309609526684379289446227762368444727878738733351584049511117222,61981260690488398180775540937036472217382696970968418534921853072043282774372,2025-07-30T00:00:00Z
2025-07-29,9pm,bitcoin-up-or-down-july-29-9pm-et,33826083332558343166817526225916686936582258597760763808718490965409540969099,27738527849548955450504421657852096874259974522672451632133062920596358907374,2025-07-30T01:00:00Z
2025-07-29,10pm,bitcoin-up-or-down-july-29-10pm-et,77880343448132680464135077476778851435257925100401008987294110710570972273831,39416168931959001632617209236518399675615830455309869959486068122516183478660,2025-07-30T02:00:00Z
2025-07-29,11pm,bitcoin-up-or-down-july-29-11pm-et,52667293367682684063992989893446856069562350842828643450171309383227193653653,11371251517386095908791215188023151524671709765162919899543756248757951757259,2025-07-30T03:00:00Z
2025-07-30,12am,bitcoin-up-or-down-july-30-12am-et,37202877201221433119013842849190462051145774950694636389291892192279548226234,22945610165210442276352811150798828991428180203510402036808320914872817039301,2025-07-30T04:00:00Z
2025-07-30,1am,bitcoin-up-or-down-july-30-1am-et,41864475568068530463388557128614782827275582578110667787962413534992484272729,62575054810948061025353142994002040356968023566921954344409258386916531516535,2025-07-30T05:00:00Z
2025-07-30,2am,bitcoin-up-or-down-july-30-2am-et,8936717223750447474738434663926713135142235560944995317230594824392704239419,25666941160943888011131515838194361844211283169175820159658711415757194663061,2025-07-30T06:00:00Z
2025-07-30,3am,bitcoin-up-or-down-july-30-3am-et,50016149032837144283402050504986019806775474653878485368599553111218591157276,89494350511867192369293846062414394975057558425549535576017160463371996833888,2025-07-30T07:00:00Z
2025-07-30,4am,bitcoin-up-or-down-july-30-4am-et,27797332392974679591864485264798491752726599879750453794240535658447164719770,81240687843606540179396856241389544702791080412832460424057497521302748315326,2025-07-30T08:00:00Z
2025-07-30,5am,bitcoin-up-or-down-july-30-5am-et,106435124623751654575741491118206955961384861370454014468619844246873417083342,991799255328213121675714125422401299058563426959895365378576519633748038683,2025-07-30T09:00:00Z
2025-07-30,6am,bitcoin-up-or-down-july-30-6am-et,69988282224970292134931946212496753825624098132422438776883097151572140663254,99555647668784932597126180689151205250859392966837480520267090918133165030337,2025-07-30T10:00:00Z
2025-07-30,7am,bitcoin-up-or-down-july-30-7am-et,18275428189151990220448029129404336974620463251637591303118282842329216096984,19244208451751617444023464465134869432824082429363875507592399859932038451599,2025-07-30T11:00:00Z
2025-07-30,8am,bitcoin-up-or-down-july-30-8am-et,103871119492335386181860566155946345198114551548673276413953418340485977871216,8243576794281178810301119742121591879772038068412615882803226661925434506485,2025-07-30T12:00:00Z
2025-07-30,9am,bitcoin-up-or-down-july-30-9am-et,61057312493121002055264785879140802730152992198108882189306965916653515102312,111978527538743999148074370592309479509977705432121834930330415888486766965495,2025-07-30T13:00:00Z
2025-07-30,10am,bitcoin-up-or-down-july-30-10am-et,66450098056142307897743649738227833677420975862628135162228003059409272655659,98522220518570779792781452956912099463250145510471641356318968957147468252495,2025-07-30T14:00:00Z
2025-07-30,11am,bitcoin-up-or-down-july-30-11am-et,104216606171486338830374946477590484378964947165874536524184502968014957664157,62994903210763788037727224481182056322805275075392458376582342050929882840183,2025-07-30T15:00:00Z
2025-07-30,12pm,bitcoin-up-or-down-july-30-12pm-et,9884710857166599796936564191642289887229179222727589383280014514531757602284,11327275065609202792090142400082586984715020300962051844912212195000818659086,2025-07-30T16:00:00Z
2025-07-30,1pm,bitcoin-up-or-down-july-30-1pm-et,71709114566772931555530449443615247111874440761457195029558060905496831051855,64994471233621445489169166195019397663045435014859265726017971237446345527798,2025-07-30T17:00:00Z
2025-07-30,2pm,bitcoin-up-or-down-july-30-2pm-et,31057933412171907511616478143141956964451246809785369385778966514295573921437,72332131649317080181493691955138293552043955718548270144082303348183039279461,2025-07-30T18:00:00Z
2025-07-30,3pm,bitcoin-up-or-down-july-30-3pm-et,89064643897750639465777995350623043343617777518395550534138434150150846184055,103928651127160973543520974750360686959990590810382275390468415693452188453944,2025-07-30T19:00:00Z
2025-07-30,4pm,bitcoin-up-or-down-july-30-4pm-et,19840468460402804784352795434234728325930410716763505511419646811626824859602,488302108232188149350694923676873103604970544537625635305366935135606479513,2025-07-30T20:00:00Z
2025-07-30,5pm,bitcoin-up-or-down-july-30-5pm-et,107373489528191396060804807722484089567941998489483265658196002199633579118710,14588398193655498493505860844964163373363192000318069269692430721340310359320,2025-07-30T21:00:00Z
2025-07-30,6pm,bitcoin-up-or-down-july-30-6pm-et,96477529698525554564750216448526953670846419390954774710028470370727305259188,101301613201974101687856696966225485042638417171632905024747223471667827973164,2025-07-30T22:00:00Z
2025-07-30,7pm,bitcoin-up-or-down-july-30-7pm-et,14295761183104489700836853799858368576186326208397303331012337851552794601654,100612417739547646693963091430003367881341230285805350624585474574555208997023,2025-07-30T23:00:00Z
2025-07-30,8pm,bitcoin-up-or-down-july-30-8pm-et,43585059354063428417287539535838494008329567789785490256720733869784523258276,16592120750718223444128034211652091777701795784868775566513349377243006639325,2025-07-31T00:00:00Z
2025-07-30,9pm,bitcoin-up-or-down-july-30-9pm-et,61083041154905345578976756074088891049999562004446603058968680245147415059660,1550374082349013810227957603909069787772251439109731466728519820231069513768,2025-07-31T01:00:00Z
2025-07-30,10pm,bitcoin-up-or-down-july-30-10pm-et,8845331339954459639933162329444679562486744360089090279769697603778347728044,104167386458911855304260265231274737054178795944150098423524597911922447802848,2025-07-31T02:00:00Z
2025-07-30,11pm,bitcoin-up-or-down-july-30-11pm-et,97780705688179301415582580004113683138901413221082835615434795650195612929893,9635375077529746941095499601943411158088951656773106333423119237918963650244,2025-07-31T03:00:00Z
2025-07-31,12am,bitcoin-up-or-down-july-31-12am-et,18688554541403712506184091744049792619021480252438437060526981810081830853990,53192002267396118229592869004096451956707081934156252616917692918668227483109,2025-07-31T04:00:00Z
2025-07-31,1am,bitcoin-up-or-down-july-31-1am-et,16152646217163558188054556128668694590947596048996937797676726181625521453077,81652697892879843483282305966561074836162152715210722596514832867983458510062,2025-07-31T05:00:00Z
2025-07-31,2am,bitcoin-up-or-down-july-31-2am-et,43335337090947510827551760086268810965248877650820186380900445844055317580561,81091283904136927467187573492227637162564965784236367061876590661072210308940,2025-07-31T06:00:00Z
2025-07-31,3am,bitcoin-up-or-down-july-31-3am-et,44264162659095625361786023033641424105301690686414438915167554122122658429653,9771283358275432246087733017258610185619107723496234355587926206052452976716,2025-07-31T07:00:00Z
2025-07-31,4am,bitcoin-up-or-down-july-31-4am-et,32512255217603002169279708103315292170348349059286354146652932215274438142148,91715011676848645366045312867472916279055215455249820046797068194073446946198,2025-07-31T08:00:00Z
2025-07-31,5am,bitcoin-up-or-down-july-31-5am-et,100985592103859947038971234302551865492234838642473926668851114418460904534101,52673706166310625498252812991171520017254297901037907717274198893924089515337,2025-07-31T09:00:00Z
2025-07-31,6am,bitcoin-up-or-down-july-31-6am-et,87093899421969212361274431057143672192422336128270669822409000496999563611284,95266525393820995097172513552387979153186915948274414480038718875135476557288,2025-07-31T10:00:00Z
